误差倍数,误差标准差,repeat,方案,确定达标比例,确定未达标比例,区间不确定比例,已知状态达标率,相对无误差状态改变率
1.0,0.0037158655842000014,94,16/18,0.8614232209737828,0.056179775280898875,0.08239700374531835,0.9387755102040817,0.0299625468164794
1.0,0.0037158655842000014,94,18/22,0.9176029962546817,0.033707865168539325,0.04868913857677903,0.9645669291338582,0.0149812734082397
1.0,0.0037158655842000014,95,15/18,0.8202247191011236,0.06367041198501873,0.11610486891385768,0.9279661016949152,0.0599250936329588
1.0,0.0037158655842000014,95,16/18,0.8576779026217228,0.06367041198501873,0.07865168539325842,0.9308943089430894,0.056179775280898875
1.0,0.0037158655842000014,95,18/22,0.9138576779026217,0.0299625468164794,0.056179775280898875,0.9682539682539683,0.033707865168539325
1.0,0.0037158655842000014,96,15/18,0.8239700374531835,0.06367041198501873,0.11235955056179775,0.9282700421940928,0.0299625468164794
1.0,0.0037158655842000014,96,16/18,0.850187265917603,0.0599250936329588,0.0898876404494382,0.934156378600823,0.026217228464419477
1.0,0.0037158655842000014,96,18/22,0.9138576779026217,0.0299625468164794,0.056179775280898875,0.9682539682539683,0.011235955056179775
1.0,0.0037158655842000014,97,15/18,0.8239700374531835,0.04868913857677903,0.12734082397003746,0.944206008583691,0.0299625468164794
1.0,0.0037158655842000014,97,16/18,0.8539325842696629,0.0449438202247191,0.10112359550561797,0.95,0.0299625468164794
1.0,0.0037158655842000014,97,18/22,0.9288389513108615,0.026217228464419477,0.0449438202247191,0.9725490196078431,0.0149812734082397
1.0,0.0037158655842000014,98,15/18,0.8164794007490637,0.07116104868913857,0.11235955056179775,0.919831223628692,0.0449438202247191
1.0,0.0037158655842000014,98,16/18,0.846441947565543,0.0599250936329588,0.09363295880149813,0.9338842975206612,0.04868913857677903
1.0,0.0037158655842000014,98,18/22,0.9101123595505618,0.026217228464419477,0.06367041198501873,0.972,0.033707865168539325
1.0,0.0037158655842000014,99,15/18,0.8127340823970037,0.07116104868913857,0.11610486891385768,0.9194915254237288,0.03745318352059925
1.0,0.0037158655842000014,99,16/18,0.8389513108614233,0.06367041198501873,0.09737827715355805,0.9294605809128631,0.03745318352059925
1.0,0.0037158655842000014,99,18/22,0.9063670411985019,0.0299625468164794,0.06367041198501873,0.968,0.018726591760299626
1.0,0.0037158655842000014,100,15/18,0.8314606741573034,0.0599250936329588,0.10861423220973783,0.9327731092436975,0.026217228464419477
1.0,0.0037158655842000014,100,16/18,0.8614232209737828,0.056179775280898875,0.08239700374531835,0.9387755102040817,0.02247191011235955
1.0,0.0037158655842000014,100,18/22,0.9176029962546817,0.0299625468164794,0.052434456928838954,0.9683794466403162,0.00749063670411985
1.0,0.0037158655842000014,101,15/18,0.8277153558052435,0.06367041198501873,0.10861423220973783,0.9285714285714286,0.04119850187265917
1.0,0.0037158655842000014,101,16/18,0.850187265917603,0.0599250936329588,0.0898876404494382,0.934156378600823,0.03745318352059925
1.0,0.0037158655842000014,101,18/22,0.9176029962546817,0.026217228464419477,0.056179775280898875,0.9722222222222222,0.033707865168539325
1.0,0.0037158655842000014,102,15/18,0.8389513108614233,0.06367041198501873,0.09737827715355805,0.9294605809128631,0.03745318352059925
1.0,0.0037158655842000014,102,16/18,0.8689138576779026,0.0599250936329588,0.07116104868913857,0.9354838709677419,0.0299625468164794
1.0,0.0037158655842000014,102,18/22,0.9213483146067416,0.0299625468164794,0.04868913857677903,0.968503937007874,0.018726591760299626
1.0,0.0037158655842000014,103,15/18,0.8239700374531835,0.07116104868913857,0.10486891385767791,0.9205020920502092,0.033707865168539325
1.0,0.0037158655842000014,103,16/18,0.8426966292134831,0.06741573033707865,0.0898876404494382,0.9259259259259259,0.026217228464419477
1.0,0.0037158655842000014,103,18/22,0.9063670411985019,0.033707865168539325,0.0599250936329588,0.9641434262948207,0.018726591760299626
1.0,0.0037158655842000014,104,15/18,0.8576779026217228,0.052434456928838954,0.0898876404494382,0.9423868312757202,0.04868913857677903
1.0,0.0037158655842000014,104,16/18,0.8838951310861424,0.04868913857677903,0.06741573033707865,0.9477911646586346,0.0449438202247191
1.0,0.0037158655842000014,104,18/22,0.9288389513108615,0.018726591760299626,0.052434456928838954,0.9802371541501976,0.026217228464419477
1.0,0.0037158655842000014,105,15/18,0.8277153558052435,0.0599250936329588,0.11235955056179775,0.9324894514767933,0.0299625468164794
1.0,0.0037158655842000014,105,16/18,0.850187265917603,0.056179775280898875,0.09363295880149813,0.9380165289256198,0.026217228464419477
1.0,0.0037158655842000014,105,18/22,0.9176029962546817,0.033707865168539325,0.04868913857677903,0.9645669291338582,0.011235955056179775
1.0,0.0037158655842000014,106,15/18,0.8426966292134831,0.06741573033707865,0.0898876404494382,0.9259259259259259,0.0449438202247191
1.0,0.0037158655842000014,106,16/18,0.8651685393258427,0.06367041198501873,0.07116104868913857,0.9314516129032258,0.033707865168539325
1.0,0.0037158655842000014,106,18/22,0.9101123595505618,0.04119850187265917,0.04868913857677903,0.9566929133858267,0.026217228464419477
1.0,0.0037158655842000014,107,15/18,0.8202247191011236,0.0599250936329588,0.1198501872659176,0.9319148936170213,0.026217228464419477
1.0,0.0037158655842000014,107,16/18,0.8426966292134831,0.052434456928838954,0.10486891385767791,0.9414225941422594,0.02247191011235955
1.0,0.0037158655842000014,107,18/22,0.9138576779026217,0.0299625468164794,0.056179775280898875,0.9682539682539683,0.02247191011235955
1.0,0.0037158655842000014,108,15/18,0.8277153558052435,0.052434456928838954,0.1198501872659176,0.9404255319148936,0.06741573033707865
1.0,0.0037158655842000014,108,16/18,0.8576779026217228,0.04868913857677903,0.09363295880149813,0.9462809917355371,0.06367041198501873
1.0,0.0037158655842000014,108,18/22,0.9288389513108615,0.026217228464419477,0.0449438202247191,0.9725490196078431,0.04119850187265917
1.0,0.0037158655842000014,109,15/18,0.8314606741573034,0.0599250936329588,0.10861423220973783,0.9327731092436975,0.018726591760299626
1.0,0.0037158655842000014,109,16/18,0.8614232209737828,0.052434456928838954,0.08614232209737828,0.9426229508196722,0.02247191011235955
1.0,0.0037158655842000014,109,18/22,0.9176029962546817,0.026217228464419477,0.056179775280898875,0.9722222222222222,0.011235955056179775
1.0,0.0037158655842000014,110,15/18,0.8389513108614233,0.056179775280898875,0.10486891385767791,0.9372384937238494,0.0599250936329588
1.0,0.0037158655842000014,110,16/18,0.8614232209737828,0.0449438202247191,0.09363295880149813,0.9504132231404959,0.056179775280898875
1.0,0.0037158655842000014,110,18/22,0.9250936329588015,0.018726591760299626,0.056179775280898875,0.9801587301587301,0.03745318352059925
1.0,0.0037158655842000014,111,15/18,0.8426966292134831,0.06367041198501873,0.09363295880149813,0.9297520661157025,0.0449438202247191
1.0,0.0037158655842000014,111,16/18,0.8651685393258427,0.056179775280898875,0.07865168539325842,0.9390243902439024,0.04119850187265917
1.0,0.0037158655842000014,111,18/22,0.9176029962546817,0.033707865168539325,0.04868913857677903,0.9645669291338582,0.033707865168539325
1.0,0.0037158655842000014,112,15/18,0.8352059925093633,0.056179775280898875,0.10861423220973783,0.9369747899159664,0.0449438202247191
1.0,0.0037158655842000014,112,16/18,0.8576779026217228,0.052434456928838954,0.0898876404494382,0.9423868312757202,0.04119850187265917
1.0,0.0037158655842000014,112,18/22,0.9213483146067416,0.0299625468164794,0.04868913857677903,0.968503937007874,0.026217228464419477
1.0,0.0037158655842000014,113,15/18,0.846441947565543,0.056179775280898875,0.09737827715355805,0.9377593360995851,0.03745318352059925
1.0,0.0037158655842000014,113,16/18,0.8726591760299626,0.052434456928838954,0.0749063670411985,0.9433198380566802,0.0299625468164794
1.0,0.0037158655842000014,113,18/22,0.9250936329588015,0.0299625468164794,0.0449438202247191,0.9686274509803922,0.018726591760299626
1.0,0.0037158655842000014,114,15/18,0.8314606741573034,0.06367041198501873,0.10486891385767791,0.9288702928870293,0.052434456928838954
1.0,0.0037158655842000014,114,16/18,0.8539325842696629,0.0599250936329588,0.08614232209737828,0.9344262295081968,0.0449438202247191
1.0,0.0037158655842000014,114,18/22,0.9138576779026217,0.033707865168539325,0.052434456928838954,0.9644268774703557,0.02247191011235955
1.0,0.0037158655842000014,115,15/18,0.8277153558052435,0.06367041198501873,0.10861423220973783,0.9285714285714286,0.03745318352059925
1.0,0.0037158655842000014,115,16/18,0.850187265917603,0.0599250936329588,0.0898876404494382,0.934156378600823,0.03745318352059925
1.0,0.0037158655842000014,115,18/22,0.9138576779026217,0.033707865168539325,0.052434456928838954,0.9644268774703557,0.026217228464419477
1.0,0.0037158655842000014,116,15/18,0.8127340823970037,0.06741573033707865,0.1198501872659176,0.9234042553191489,0.06367041198501873
1.0,0.0037158655842000014,116,16/18,0.8389513108614233,0.06367041198501873,0.09737827715355805,0.9294605809128631,0.052434456928838954
1.0,0.0037158655842000014,116,18/22,0.9101123595505618,0.0299625468164794,0.0599250936329588,0.9681274900398407,0.033707865168539325
1.0,0.0037158655842000014,117,15/18,0.8277153558052435,0.056179775280898875,0.11610486891385768,0.9364406779661016,0.03745318352059925
1.0,0.0037158655842000014,117,16/18,0.8576779026217228,0.04868913857677903,0.09363295880149813,0.9462809917355371,0.033707865168539325
1.0,0.0037158655842000014,117,18/22,0.9213483146067416,0.02247191011235955,0.056179775280898875,0.9761904761904762,0.026217228464419477
1.0,0.0037158655842000014,118,15/18,0.8202247191011236,0.06741573033707865,0.11235955056179775,0.9240506329113924,0.03745318352059925
1.0,0.0037158655842000014,118,16/18,0.850187265917603,0.06367041198501873,0.08614232209737828,0.930327868852459,0.0299625468164794
1.0,0.0037158655842000014,118,18/22,0.9101123595505618,0.0299625468164794,0.0599250936329588,0.9681274900398407,0.018726591760299626
1.0,0.0037158655842000014,119,15/18,0.8314606741573034,0.056179775280898875,0.11235955056179775,0.9367088607594937,0.026217228464419477
1.0,0.0037158655842000014,119,16/18,0.8576779026217228,0.052434456928838954,0.0898876404494382,0.9423868312757202,0.018726591760299626
1.0,0.0037158655842000014,119,18/22,0.9250936329588015,0.0299625468164794,0.0449438202247191,0.9686274509803922,0.00749063670411985
1.0,0.0037158655842000014,120,15/18,0.8314606741573034,0.06741573033707865,0.10112359550561797,0.925,0.04119850187265917
1.0,0.0037158655842000014,120,16/18,0.8576779026217228,0.06367041198501873,0.07865168539325842,0.9308943089430894,0.033707865168539325
1.0,0.0037158655842000014,120,18/22,0.9101123595505618,0.0299625468164794,0.0599250936329588,0.9681274900398407,0.033707865168539325
1.0,0.0037158655842000014,121,15/18,0.8202247191011236,0.06741573033707865,0.11235955056179775,0.9240506329113924,0.04868913857677903
1.0,0.0037158655842000014,121,16/18,0.850187265917603,0.06367041198501873,0.08614232209737828,0.930327868852459,0.03745318352059925
1.0,0.0037158655842000014,121,18/22,0.9101123595505618,0.02247191011235955,0.06741573033707865,0.9759036144578314,0.026217228464419477
1.0,0.0037158655842000014,122,15/18,0.8314606741573034,0.06741573033707865,0.10112359550561797,0.925,0.04119850187265917
1.0,0.0037158655842000014,122,16/18,0.8539325842696629,0.0599250936329588,0.08614232209737828,0.9344262295081968,0.033707865168539325
1.0,0.0037158655842000014,122,18/22,0.9101123595505618,0.033707865168539325,0.056179775280898875,0.9642857142857143,0.02247191011235955
1.0,0.0037158655842000014,123,15/18,0.8127340823970037,0.07865168539325842,0.10861423220973783,0.9117647058823529,0.052434456928838954
1.0,0.0037158655842000014,123,16/18,0.8314606741573034,0.0749063670411985,0.09363295880149813,0.9173553719008265,0.04868913857677903
1.0,0.0037158655842000014,123,18/22,0.8951310861423221,0.026217228464419477,0.07865168539325842,0.9715447154471545,0.0299625468164794
1.0,0.0037158655842000014,124,15/18,0.8202247191011236,0.0599250936329588,0.1198501872659176,0.9319148936170213,0.06741573033707865
1.0,0.0037158655842000014,124,16/18,0.850187265917603,0.056179775280898875,0.09363295880149813,0.9380165289256198,0.056179775280898875
1.0,0.0037158655842000014,124,18/22,0.9213483146067416,0.033707865168539325,0.0449438202247191,0.9647058823529412,0.0299625468164794
1.0,0.0037158655842000014,125,15/18,0.8389513108614233,0.0599250936329588,0.10112359550561797,0.9333333333333333,0.033707865168539325
1.0,0.0037158655842000014,125,16/18,0.8651685393258427,0.052434456928838954,0.08239700374531835,0.9428571428571428,0.02247191011235955
1.0,0.0037158655842000014,125,18/22,0.9176029962546817,0.026217228464419477,0.056179775280898875,0.9722222222222222,0.0149812734082397
1.0,0.0037158655842000014,126,15/18,0.846441947565543,0.056179775280898875,0.09737827715355805,0.9377593360995851,0.03745318352059925
1.0,0.0037158655842000014,126,16/18,0.8651685393258427,0.052434456928838954,0.08239700374531835,0.9428571428571428,0.0299625468164794
1.0,0.0037158655842000014,126,18/22,0.9213483146067416,0.033707865168539325,0.0449438202247191,0.9647058823529412,0.018726591760299626
1.0,0.0037158655842000014,127,15/18,0.8352059925093633,0.052434456928838954,0.11235955056179775,0.9409282700421941,0.033707865168539325
1.0,0.0037158655842000014,127,16/18,0.8651685393258427,0.0449438202247191,0.0898876404494382,0.9506172839506173,0.0299625468164794
1.0,0.0037158655842000014,127,18/22,0.9288389513108615,0.026217228464419477,0.0449438202247191,0.9725490196078431,0.018726591760299626
1.0,0.0037158655842000014,128,15/18,0.8426966292134831,0.0599250936329588,0.09737827715355805,0.9336099585062241,0.04119850187265917
1.0,0.0037158655842000014,128,16/18,0.8689138576779026,0.056179775280898875,0.0749063670411985,0.9392712550607287,0.04119850187265917
1.0,0.0037158655842000014,128,18/22,0.9250936329588015,0.026217228464419477,0.04868913857677903,0.9724409448818898,0.0149812734082397
1.0,0.0037158655842000014,129,15/18,0.8202247191011236,0.0599250936329588,0.1198501872659176,0.9319148936170213,0.06367041198501873
1.0,0.0037158655842000014,129,16/18,0.8576779026217228,0.056179775280898875,0.08614232209737828,0.9385245901639344,0.0599250936329588
1.0,0.0037158655842000014,129,18/22,0.9138576779026217,0.033707865168539325,0.052434456928838954,0.9644268774703557,0.03745318352059925
1.0,0.0037158655842000014,130,15/18,0.8277153558052435,0.07116104868913857,0.10112359550561797,0.9208333333333333,0.056179775280898875
1.0,0.0037158655842000014,130,16/18,0.850187265917603,0.06367041198501873,0.08614232209737828,0.930327868852459,0.04868913857677903
1.0,0.0037158655842000014,130,18/22,0.9063670411985019,0.03745318352059925,0.056179775280898875,0.9603174603174603,0.026217228464419477
1.0,0.0037158655842000014,131,15/18,0.8314606741573034,0.06367041198501873,0.10486891385767791,0.9288702928870293,0.052434456928838954
1.0,0.0037158655842000014,131,16/18,0.8614232209737828,0.0599250936329588,0.07865168539325842,0.9349593495934959,0.04868913857677903
1.0,0.0037158655842000014,131,18/22,0.9101123595505618,0.026217228464419477,0.06367041198501873,0.972,0.033707865168539325
1.0,0.0037158655842000014,132,15/18,0.8164794007490637,0.06741573033707865,0.11610486891385768,0.923728813559322,0.056179775280898875
1.0,0.0037158655842000014,132,16/18,0.850187265917603,0.06367041198501873,0.08614232209737828,0.930327868852459,0.056179775280898875
1.0,0.0037158655842000014,132,18/22,0.9101123595505618,0.026217228464419477,0.06367041198501873,0.972,0.04119850187265917
1.0,0.0037158655842000014,133,15/18,0.8426966292134831,0.06367041198501873,0.09363295880149813,0.9297520661157025,0.02247191011235955
1.0,0.0037158655842000014,133,16/18,0.8651685393258427,0.056179775280898875,0.07865168539325842,0.9390243902439024,0.02247191011235955
1.0,0.0037158655842000014,133,18/22,0.9213483146067416,0.033707865168539325,0.0449438202247191,0.9647058823529412,0.02247191011235955
1.0,0.0037158655842000014,134,15/18,0.8277153558052435,0.06741573033707865,0.10486891385767791,0.9246861924686193,0.04119850187265917
1.0,0.0037158655842000014,134,16/18,0.8539325842696629,0.06367041198501873,0.08239700374531835,0.9306122448979591,0.03745318352059925
1.0,0.0037158655842000014,134,18/22,0.9101123595505618,0.033707865168539325,0.056179775280898875,0.9642857142857143,0.026217228464419477
1.0,0.0037158655842000014,135,15/18,0.8277153558052435,0.06367041198501873,0.10861423220973783,0.9285714285714286,0.033707865168539325
1.0,0.0037158655842000014,135,16/18,0.850187265917603,0.056179775280898875,0.09363295880149813,0.9380165289256198,0.026217228464419477
1.0,0.0037158655842000014,135,18/22,0.9176029962546817,0.026217228464419477,0.056179775280898875,0.9722222222222222,0.018726591760299626
